,a股市值(不含限售股),主营产品名称,"净资产收益率roe(加权,公布值)",城市,市净率(pb),市盈率(pe),归属于母公司所有者的净利润,总市值,总股本,所属同花顺行业,新股上市日期,流通a股,股票代码,股票简称,营业收入,资产负债率,销售毛利率
5611,11571498068.13,清净剂||zddp||高温抗氧剂||分散剂||抗氧抗腐剂（zddp）||内燃机油复合剂||齿轮油复合剂||液压油复合剂和自动传动液复合剂||活性白土显色剂||树脂显色剂||金属清净剂||无灰分散剂||抗氧抗腐剂||极压抗磨剂||粘度指数改进剂||摩擦改进剂||车用油复合剂||工业油复合剂||船用油复合剂,16.32,新乡市,4.5053,21.5518,500088858.05,16504310454.06,295935278.0,基础化工-化学制品-其他化学制品,20201127,207486069.0,300910.SZ,瑞丰新材,2550763303.96,23.0023,35.8558
5612,457428235739.2,塑料制造||印刷||玻瓶||酒||“五粮液”及其系列白酒||酒类产品||融资融券||高档白酒||酱酒||中间产品||中端酒||低价酒||高价酒||中档白酒||中档酒||中低端酒||中低档酒||中低价位酒||白酒||高端酒||高档酒||疫苗||保健酒||塑料制品||五粮液酒,15.37,宜宾市,3.2103,15.9491,24930782556.55,457447503389.25,3881608005.0,食品饮料-白酒-白酒Ⅲ,19980427,3881444512.0,000858.SZ,五粮液,60945321083.57,19.259,74.9255
5613,1488443121.92,植脂奶油||果酱||巧克力||含乳脂植脂奶油||稀奶油/淡奶油||植物基坚果奶油||植物基坚果奶||饮品果酱||原料果酱||佐餐果酱||纯脂||预混料||卡仕达酱||烘焙油脂||食品用香精||复配改良剂||消泡剂||乳脂植脂奶油||uht淡奶油||稀奶油||蛋白饮料||冰淇淋||油脂||酱料||千层蛋糕皮||香精香料||冷冻烘焙,-1.01,奉贤区,2.1146,-157.2998,87500072.52,3251686685.12,125839268.0,食品饮料-饮料制造-乳品,20201202,57602288.0,300915.SZ,海融科技,730792730.91,13.5599,23.8185
5614,3258669790.08,咖啡机智能控制器||打奶器智能控制器||滤水器智能控制器||搅拌机智能控制器||电水壶智能控制器||割草机智能控制器||电源管理系统智能控制器||车载逆变器智能控制器||汽车冷却系统电子水泵智能控制器||家庭型离网照明系统||户外型离网照明系统||智能啤酒杯||自行车灯||通信电源机柜智能控制器||智能家居及家电类智能控制器||汽车电子类智能控制器||消费电子类智能控制器||其他类智能控制器||离网照明||智能家居||新型消费电子||新型消费电子及储能等产品||智能家居及家电||消费类电子||汽车电子||其他||储能产品||新型消费电子产品||智能控制器和智能产品,6.37,深圳市,3.6926,43.8103,104119587.83,5045182964.16,144644007.0,电子-消费电子-消费电子零部件及组装,20201202,93425166.0,300916.SZ,朗特智能,1224561889.05,38.6696,15.6825
5615,2524240000.0,土建安装||维修工程||电气设备||机械设备制作与安装||机械||立磨||回转窑||球磨机||篦冷机||移动破碎||移动筛分||固定式破碎机||制砂机||矿山工程||水泥生产线的维修||窑炉砌筑||运行保驾||电气盘柜||自动化设备与备件||系统工程服务||固定破碎机||工业建筑的工程施工||机械设备及备件||电气设备及备件||堆取料机||自动化设备||技改技措||自动化设备与备件及系统工程服务||露天采矿机||精品耐磨耐热铸件||水泥技术服务||工业建筑与民用建筑的工程施工||机电设备安装||移动破碎机||移动筛分机||固废||危废处置设备||机械备件||自动化设备与电气备件及系统工程服务||矿山工程及恢复绿化||其他||水泥矿山的工程施工||土石方工程施工||地质灾害防治的设计||施工||矿山恢复及综合治理,1.93,唐山市,6.0178,233.2018,11235428.54,2524240000.0,227000000.0,机械设备-专用设备-其他专用设备,19980813,227000000.0,000856.SZ,冀东装备,2037315495.44,80.4931,6.8126
5616,12866792201.87,六类及以下数据电缆||超六类及以上数据电缆||高速传输电缆||工业数字通信电缆||线缆组件||布线系统||工业电缆组件用于信号和控制连接的圆形与矩形连接器及配套产品||高速电缆组件配套连接模组以及综合布线||工业布线用rj45模块||端接水晶头和配套产品||5e类数据电缆||6类数据电缆||6a类数据电缆||7类数据电缆||7a类数据电缆||8类数据电缆||高速电缆组件||工业电缆组件||数据电缆组件||连接模组||6类及以下数据通信线缆||6a及以上数据通信线缆||专用电缆||连接产品,10.82,湖州市,11.8024,85.3373,89850743.7,15726219242.27,312710663.0,通信-通信设备-通信线缆及配套,20201207,255851903.0,300913.SZ,兆龙互连,1518053681.71,20.3187,20.441
5617,2512850349.52,pa系列线扫描相机||pl系列线扫描相机||ph系列线扫描相机||大幅面扫描相机||中小幅面扫描相机||高速面扫描相机||超高速面扫描相机||cameralink图像采集卡||coaxpress图像采集卡||工业线扫描相机||工业面扫描相机||3d工业相机||线扫描相机||面扫描相机||3d相机||非可见光相机及多光谱相机||图像采集卡,3.82,合肥市,2.7891,55.3597,16015666.93,4174520000.0,68000000.0,机械设备-通用设备-仪器仪表,20230719,40932568.0,688610.SH,埃科光电,334401994.67,12.6758,41.1576
5618,38379596481.0,ncm811前驱体||ncm622前驱体||ncm523前驱体||nca前驱体||四氧化三钴||三元前驱体||受托加工||超高镍前驱体||固态电池用前驱体||低空经济用前驱体||高性价比中镍高电压前驱体||高电压四氧化三钴||磷酸铁前驱体||磷酸铁锂||聚阴离子钠电||层状氧化物钠电||新能源金属产品,5.54,铜仁市,2.1575,29.5479,1323623216.05,42252997035.379,1042253858.0,电力设备-电池-电池化学品,20201223,912496350.0,300919.SZ,中伟股份,33297490821.87,61.3133,12.2814
5619,7119970000.0,园区物业||公共物业||商业物业||住宅物业||工商行政管理与质量监督||社保税务不动产登记||公安出入境||咨询引导||帮办服务||软件开发||系统建设与管理等政务服务支撑||配套的信息化产品服务||党委政府职能部门的档案管理||大型会务接待||小型整改||资产受托管理||公共资源委托管理服务||维修维护服务||综合物业管理服务||政务服务||增值服务,7.94,深圳市,6.1243,58.7553,81903294.86,7119970000.0,169000000.0,房地产-房地产-房地产服务,20201221,169000000.0,300917.SZ,特发服务,2135706132.39,39.7978,11.3938
5620,822136579.1,蓝牙传感器||模组||蓝牙网关||电子标签||物联网模组||物联网网关||其他,3.29,深圳市,7.725,175.3921,21967764.05,1964583800.0,81518000.0,通信-通信设备-其他通信设备,20221129,34113551.0,920374.BJ,云里物里,165590333.68,22.1489,39.4111
5621,6835909817.73,工程塑料||碳酸钙||新型木塑建材||塑料薄膜||薄膜||涂膜||塑胶制品||蓝宝石材料||薄膜材料||新能源汽车配套材料||bopet印刷及复合膜||bopet热封膜||bopet烫金转移基膜||bopet电气绝缘薄膜||bopet热转移色带用基膜||bopet映射膜||fccl||用聚酰亚胺黄色基膜||遮蔽用聚酰亚胺黑膜||聚酰亚胺碳基膜||新型绿色环保木塑||新型木塑材料,-2.0,合肥市,2.508,-78.1538,-76492443.3,6836298947.73,895976271.0,基础化工-塑料制品-膜材料,19981119,895925271.0,000859.SZ,国风新材,1592444059.52,40.2514,4.6504
5622,7846440700.8,精纺呢绒||西装||衬衫||民用防护服||医用防护服||隔离衣||精纺呢绒业务||服装业务||超高分子聚乙烯项目||服装类||uhmwpe纤维||超高纤维类||其他||精纺呢绒面料||男女式职业装||西服||西裤||马甲||裙子||夹克||大衣||羽绒服||冲锋衣||制服||运动式校服,3.83,烟台市,2.4048,58.3926,124572259.87,9135726407.35,506134427.0,纺织服饰-纺织制造-其他纺织,20201222,434705856.0,300918.SZ,南山智尚,1225773916.58,24.7141,30.6572
5623,578270790.0,led控制器||智能电源||灯具||智能家居||销售物料及其他,8.4,珠海市,3.8899,32.7349,29616124.51,1388790000.0,39000000.0,电力设备-其他电源设备-其他电源设备Ⅲ,20221206,16239000.0,920110.BJ,雷特科技,141244325.04,7.156,49.7407
5624,2357727000.0,腔体||内衬||加热器||匀气盘||腔体盖板||接地环||喷嘴||气体分配环||普通盖板||法兰板||信号箱||射频连接板,10.47,泰州市,7.3064,54.6314,175078443.07,11788626612.0,202379856.0,电子-半导体-半导体设备,20241212,40476000.0,688605.SH,先锋精科,968559587.41,25.8526,30.1236
5625,2761963706.18,普放系列||乳腺系列||动态系列||工业/安检系列||数字化x射线平板探测器||l/le/cw/cwe系列||m系列||rf系列||if系列||mt系||p系列||s/sf系列||mt系列||无线高速动态平板探测器||头影测量平板探测器||数字口内传感器||电子制造及锂电检测平板探测器||电子点料及工业ct平板探测器||cmos平板探测器||智能束光器||智能dr解决方案,0.01,苏州市,3.217,5952.8003,12586307.98,2761963706.18,88129027.0,医药生物-医疗器械-医疗设备,20210201,88129027.0,688607.SH,康众医疗,226019950.4,13.172,38.0327
5626,5292789879.8,毒品及药物滥用检测系列||传染病检测系列||妇女健康检测系列||肿瘤检测系列||心脏标志物检测系列||其他检测系列||新冠检测类||传染病类||毒品及药物滥用类||妇女健康类||肿瘤类||心肌类,4.85,杭州市,1.3565,20.9135,197526404.8,5292789879.8,79280855.0,医药生物-医疗器械-体外诊断,20210325,79280855.0,688606.SH,奥泰生物,633076568.3,8.031,56.2123
5627,2299188785.0,复方消化酶胶囊||吡拉西坦注射剂||甲钴胺片||注射用胰激肽原酶||奥曲肽注射剂||cmc/cmo||胞磷胆碱钠注射液||醋酸奥曲肽注射剂||cmc/cmo服务||吡拉西坦（小水针和粉针）||醋酸奥曲肽（小水针和粉针）||注射用硫普罗宁等药品||药物cmc和cmo服务,5.47,大兴区,1.425,20.2648,78770148.31,2330526380.0,124961200.0,医药生物-化学制药-化学制剂,20230531,123280900.0,920017.BJ,星昊医药,474999356.63,16.3579,70.1592
5628,6584365475.0,小电流通用ldo||高压宽输入范围ldo||低噪声高性能ldo||大电流ldo||线性充电管理芯片||过压防护芯片||过流防护芯片||led驱动电路||lcd显示驱动电路||rgb恒流显示驱动电路||智能组网延时管理单元||高精度霍尔芯片||信号链芯片||电源防护芯片||电源转换芯片||显示驱动芯片||其他,2.28,无锡市,5.3054,171.86,100469390.86,6584365475.0,133692700.0,电子-半导体-模拟芯片设计,20210628,133692700.0,688601.SH,力芯微,564496670.62,9.7582,39.757
5629,3034982279.7,环保在线监测仪器||检漏仪器||实验室分析仪器||电子测量仪器||工业检测仪器及解决方案||在线监测仪器及解决方案||实验室分析仪器及解决方案,3.37,合肥市,3.9936,88.3539,-26683108.65,3034982279.7,134708490.0,机械设备-通用设备-仪器仪表,20200703,134708490.0,688600.SH,皖仪科技,518793089.2,41.467,49.0976
5630,3590289865.97,沉铜专用化学品||电镀专用化学品||铜面处理专用化学品||水平沉铜专用化学品||垂直沉铜专用化学品||sap孔金属化专用化学品（abf 载板除胶沉铜）||其他专用化学品||化学沉铜专用化学品||先进封装专用化学品,5.16,浦东新区,8.1,118.0182,57165321.63,9442893712.04,124724524.0,电子-电子化学品-电子化学品Ⅲ,20230710,47421607.0,688603.SH,天承科技,334005290.2,9.1135,40.2901
5631,15227218728.54,全浸式液冷系统||冷板式液冷系统||数据中心风冷||数据中心配套设备||服务||浸没相变液冷数据中心基础设施产品||冷板液冷数据中心基础设施产品||模块化数据中心产品||配套产品,-10.19,海淀区,24.0621,-168.1374,-4592987.39,15652000078.26,200000001.0,计算机-计算机设备-其他计算机设备,20221118,194572179.0,920808.BJ,曙光数创,279009055.95,56.969,15.9359
5632,2455779683.06,显示材料||新能源电池电子化学品||有机硅材料||医药和农药化学品||氟液晶单体||lifsi||有机硅压敏胶,-0.14,普陀区,1.7608,-932.9013,-17345801.47,4913287500.0,519375000.0,基础化工-化学制品-其他化学制品,20230720,259596161.0,688602.SH,康鹏科技,596175238.8,15.0788,16.1964
5633,57448575658.5,公司贷款||公司存款||向公司客户提供的中间业务||个人贷款||个人存款||银行卡业务||对个人客户提供的中间业务||资金营运业务||资产管理业务||投资银行业务||资产托管业务||个人存款业务||银行卡及信用卡业务||财富管理||中间业务||金融服务||对公存款||贷款业务||供应链融资业务||外币融资业务||贸易融资业务||票据业务,8.145,江北区,0.5611,5.1774,10307963000.0,71845450165.573,11357000000.0,银行-银行-农商行,20191029,8838242409.0,601077.SH,渝农商行,21657690000.0,91.5645,
5634,849590317.68,硅胶板||车辆贯通道棚布||特种胶带胶布||橡胶密封制品||车辆风挡折棚棚布||胶带胶布||其他业务收入,4.46,无锡市,2.3874,40.3366,49862897.86,1723667400.0,129990000.0,基础化工-橡胶制品-其他橡胶制品,20230926,64071668.0,920665.BJ,科强股份,234791781.5,14.4616,34.2992
5635,5060000000.0,网络机顶盒||dvb数字机顶盒||onu智能家庭网关||onu融合型智能家庭网关||融合型家庭网络接入终端||u点家庭服务器||千兆智能路由器||nb-iot模块||物联网基础平台||lte通信模块||25g前传光模块||智能安防设备||智能公交系统||智能网络机顶盒||融合型智能家庭网关||智能路由器||智能摄像头||执法记录仪||证据管理平台||4g模块||智慧城市数据平台||100g数通模块||wifi6工业cpe||鸿蒙ai算力开发板||智能支付音箱||商业显示屏||边缘服务器||8k超清智能机顶盒||智能家庭网关||工业网关||路由器||网络覆盖方案||工业路由||110寸5g+8klcd高动态背光专业显示屏||miniled背光控制解决方案||户外||半户外超高亮显示屏||鸿蒙开发板||holocen||eos超高清软件发行版||鸿蒙智能机顶盒||鸿蒙智能摄像头||信创云桌面电脑产品||微型计算机tpm101||边缘计算机||边缘计算小站||100g||qsfp28||sr4光模块||400g||dr4光模块||慧瞳视频资源汇聚平台||智慧城市视频应用平台||智能机顶盒||鸿蒙终端||5g||redcap模块||光模块||信通卫士||新能源产品||智能机器人产品||智能电表||储能pack||fttr||wifi7路由器||光伏项目等||基于第五代通信技术（5g nr）的物联网模组||基于星闪技术组网产品||基于大模型的一体机||基于视频ai分析的城市管理能力平台等产品,-13.48,惠州市,5.6934,-31.6607,-105151531.78,5060000000.0,500000000.0,家用电器-黑色家电-其他黑色家电,20210323,500000000.0,688609.SH,九联科技,1760714103.2,73.5073,10.5631
